id,Event,Distance,Sex,Ranking,Time 1,Miliseconds,Relay,When,Swimmer,id2,Swimmer nationality,nCountry,Continent nationality,nContinent,Date,Meet,Meet location
swim1955,400 m individual medley,400,Female,20,04:52.42,292042,,,Ulrike Tauber,Ulrike_Tauber,East Germany,21,Europe,66,"Wednesday, August 21, 1974",,"Vienna, Austria"
swim1956,400 m individual medley,400,Female,21,04:52.20,292002,,,Ulrike Tauber,Ulrike_Tauber,East Germany,146,Europe,494,"Saturday, June 7, 1975",,"Wittenberg, West Germany"
swim1957,400 m individual medley,400,Female,22,04:48.79,288079,,,Birgit Treiber,Birgit_Treiber,East Germany,43,Europe,129,"Tuesday, June 1, 1976",,"East Berlin, East Germany"
swim1958,400 m individual medley,400,Female,23,04:42.77,282077,,,Ulrike Tauber,Ulrike_Tauber,East Germany,164,Europe,530,"Saturday, July 24, 1976",,"Montreal, Canada"
swim1959,400 m individual medley,400,Female,24,04:40.83,280083,,,Tracy Caulkins,Tracy_Caulkins,United States,56,America,62,"Wednesday, August 23, 1978",,"West Berlin, West Germany"
swim1960,400 m individual medley,400,Female,25,04:39.96,279096,,,Petra Schneider,Petra_Schneider,East Germany,97,Europe,305,"Sunday, March 30, 1980",,"Leningrad, Soviet Union"
swim1961,400 m individual medley,400,Female,26,04:38.44,278044,,,Petra Schneider,Petra_Schneider,East Germany,40,Europe,111,"Tuesday, May 27, 1980",,"Magdeburg, East Germany"
swim1962,400 m individual medley,400,Female,27,04:36.29,276029,,,Petra Schneider,Petra_Schneider,East Germany,157,Europe,521,"Saturday, July 26, 1980",,"Moscow, Soviet Union"
swim1963,400 m individual medley,400,Female,28,04:36.10,276001,,,Petra Schneider,Petra_Schneider,East Germany,131,Europe,421,"Sunday, August 1, 1982",,"Guayaquil, Ecuador"
swim1964,400 m individual medley,400,Female,29,04:34.79,274079,,,Chen Yan,Chen_Yan,China,29,Asia,114,"Monday, October 13, 1997",,"Shanghai, PR China"
swim1965,400 m individual medley,400,Female,30,04:33.59,273059,,,Yana Klochkova,Yana_Klochkova,Ukraine,1,Europe,453,"Saturday, September 16, 2000",,"Sydney, Australia"
swim1966,400 m individual medley,400,Female,31,04:32.89,272089,,,Katie Hoff,Katie_Hoff,United States,523,America,549,"Sunday, April 1, 2007",,"Melbourne, Australia"
swim1967,400 m individual medley,400,Female,32,04:31.46,271046,,,Stephanie Rice,Stephanie_Rice,Australia,148,Oceania,149,"Saturday, March 22, 2008",,"Sydney, Australia"
swim1968,400 m individual medley,400,Female,33,04:31.12,271012,,,Katie Hoff,Katie_Hoff,United States,351,America,369,"Sunday, June 29, 2008",,"Omaha, United States"
swim1969,400 m individual medley,400,Female,34,04:29.45,269045,,,Stephanie Rice,Stephanie_Rice,Australia,111,Oceania,112,"Sunday, August 10, 2008",,"Beijing, China"
swim1970,400 m individual medley,400,Female,35,04:28.43,268043,,,Ye Shiwen,Ye_Shiwen,China,22,Asia,98,"Saturday, July 28, 2012",,"London, United Kingdom"
swim1971,400 m individual medley,400,Female,36,04:26.36,266036,,,Katinka Hossz˙,Katinka_Hosszu,Hungary,44,Europe,548,"Saturday, August 6, 2016",,"Rio de Janeiro, Brazil"
swim325,50 m backstroke,50,Male,WBT,00:25.13,25013,,Final,Jeff Rouse,Jeff_Rouse,United States,306,America,324,"Thursday, April 15, 1993",Robert Burns Invitational,"Edinburgh, United Kingdom"
swim326,50 m backstroke,50,Male,1,00:24.99,24099,,Time Trial,Lenny Krayzelburg,Lenny_Krayzelburg,United States,675,America,704,"Saturday, August 28, 1999",Pan Pacific Championships,"Sydney, Australia"
swim328,50 m backstroke,50,Male,3,00:24.47,24047,,"Heat, en route to final mark",Liam Tancock,Liam_Tancock,United Kingdom,2,Europe,86,"Wednesday, April 2, 2008",British Championships,"Sheffield, United Kingdom"
swim329,50 m backstroke,50,Male,4,00:24.33,24033,,Final,Randall Bal,Randall_Bal,United States,1000,America,1034,"Friday, December 5, 2008",Dutch Swimming Cup,"Eindhoven, Netherlands"
swim327,50 m backstroke,50,Male,2,00:24.80,24008,,Final,Thomas Rupprath,Thomas_Rupprath,Germany,24,Europe,331,"Sunday, July 27, 2003",World Championships,"Barcelona, Spain"
swim330,50 m backstroke,50,Male,5,00:24.08,24008,,Semifinal,Liam Tancock,Liam_Tancock,United Kingdom,26,Europe,575,"Saturday, August 1, 2009",World Championships,"Rome, Italy"
swim331,50 m backstroke,50,Male,6,00:24.04,24004,,Final,Liam Tancock,Liam_Tancock,United Kingdom,15,Europe,408,"Sunday, August 2, 2009",World Championships,"Rome, Italy"
swim1573,50 m backstroke,50,Female,1,29,29000,,Final,Sandra Vˆlker,Sandra_Volker,Germany,35,Europe,471,"Saturday, May 24, 1997",Mare Nostrum,"Monte Carlo, Monaco"
swim1574,50 m backstroke,50,Female,2,28.78,28078,,Semifinal,Sandra Vˆlker,Sandra_Volker,Germany,46,Europe,513,"Saturday, June 12, 1999",Mare Nostrum,"Monte Carlo, Monaco"
swim1575,50 m backstroke,50,Female,3,28.71,28071,,Final,Sandra Vˆlker,Sandra_Volker,Germany,31,Europe,420,"Sunday, August 1, 1999",European Championships,"Istanbul, Turkey"
swim1576,50 m backstroke,50,Female,4,28.69,28069,,Final,Nina Zhivanevskaya,Nina_Zhivanevskaya,Spain,3,Europe,576,"Saturday, April 8, 2000",Spain Spring Nationals,"Madrid, Spain"
swim1577,50 m backstroke,50,Female,5,28.67,28067,,Final,Mai Nakamura,Mai_Nakamura,Japan,27,Asia,33,"Tuesday, April 25, 2000",Japan Championships,"Tokyo, Japan"
swim1578,50 m backstroke,50,Female,6,28.25,28025,,Heat,Sandra Vˆlker,Sandra_Volker,Germany,45,Europe,512,"Saturday, June 17, 2000",Germany Championships,"Berlin, Germany"
swim1579,50 m backstroke,50,Female,7,28.19,28019,,Final,Janine Pietsch,Janine_Pietsch,Germany,1,Europe,11,"Wednesday, May 25, 2005",Germany Championships,"Berlin, Germany"
swim1580,50 m backstroke,50,Female,8,28.16,28016,,Semifinal,Leila Vaziri,Leila_Vaziri,United States,16,America,18,"Wednesday, March 28, 2007",World Championships,"Melbourne, Australia"
swim1581,50 m backstroke,50,Female,8.1,28.16,28016,,Final,Leila Vaziri,Leila_Vaziri,United States,194,America,203,"Thursday, March 29, 2007",World Championships,"Melbourne, Australia"
swim1582,50 m backstroke,50,Female,9,28.09,28009,,Final,Li Yang,Li_Yang,China,31,Asia,127,"Friday, October 19, 2007",World Military Games,"Hyderabad, India"
swim1583,50 m backstroke,50,Female,10,28,28000,,Relay 1st leg,Hayley McGregory,Hayley_McGregory,United States,926,America,960,"Friday, March 7, 2008",Texas Senior Circuit Championships,"Austin, United States"
swim1584,50 m backstroke,50,Female,11,27.95,27095,,Semifinal,Emily Seebohm,Emily_Seebohm,Australia,147,Oceania,148,"Saturday, March 22, 2008",Australia Championships,"Sydney, Australia"
swim1585,50 m backstroke,50,Female,12,27.67,27067,,Final,Sophie Edington,Sophie_Edington,Australia,85,Oceania,86,"Sunday, March 23, 2008",Australia Championships,"Sydney, Australia"
swim1586,50 m backstroke,50,Female,12.1,27.67,27067,,Final,Zhao Jing,Zhao_Jing,China,14,Asia,49,"Thursday, April 9, 2009",China Championships,"Shaoxing, China"
swim1587,50 m backstroke,50,Female,13,27.61,27061,,Final,Daniela Samulski,Daniela_Samulski,Germany,68,Europe,705,"Friday, June 26, 2009",Germany Championships,"Berlin, Germany"
swim1588,50 m backstroke,50,Female,14,27.39,27039,,Semifinal,Daniela Samulski,Daniela_Samulski,Germany,3,Europe,38,"Wednesday, July 29, 2009",World Championships,"Rome, Italy"
swim1589,50 m backstroke,50,Female,15,27.38,27038,,Semifinal,Anastasia Zuyeva,Anastasia_Zuyeva,Russia,2,Europe,40,"Wednesday, July 29, 2009",World Championships,"Rome, Italy"
swim1590,50 m backstroke,50,Female,16,27.06,27006,,Final,Zhao Jing,Zhao_Jing,China,7,Asia,35,"Thursday, July 30, 2009",World Championships,"Rome, Italy"
swim431,50 m breaststroke,50,Male,WBT,27.61,27061,,En route to final mark,Alexander Dzhaburiya,Alexander_Dzhaburiya,Ukraine,2,Europe,580,"Saturday, April 27, 1996",Ukraine Olympic Trials,"Kharkov, Ukraine"
swim432,50 m breaststroke,50,Male,1,27.49,27049,,Final,Anthony Robinson,Anthony_Robinson,United States,199,America,208,"Thursday, March 29, 2001",USA Nationals & World Championship Trials,"Austin, United States"
swim433,50 m breaststroke,50,Male,2,27.39,27039,,Time Trial,Ed Moses,Ed_Moses,United States,560,America,587,"Saturday, March 31, 2001",USA Nationals & World Championship Trials,"Austin, United States"
swim434,50 m breaststroke,50,Male,3,27.18,27018,,Final,Oleg Lisogor,Oleg_Lisogor,Ukraine,4,Europe,750,"Friday, August 2, 2002",European Championships,"Berlin, Germany"
swim435,50 m breaststroke,50,Male,4,27.06,27006,,Semifinal,Cameron van der Burgh,Cameron_van_der_Burgh,South Africa,26,Africa,29,"Saturday, April 18, 2009",South African Championships,"Durban, South Africa"
swim436,50 m breaststroke,50,Male,5,26.89,26089,,Semifinal,Felipe FranÁa,Felipe_FranÁa,Brazil,6,America,953,"Friday, May 8, 2009",Brazil Championships (Maria Lenk),"Rio de Janeiro, Brazil"
swim437,50 m breaststroke,50,Male,6,26.74,26074,,Semifinal,Cameron van der Burgh,Cameron_van_der_Burgh,South Africa,3,Africa,3,"Tuesday, July 28, 2009",World Aquatics Championships,"Rome, Italy"
swim438,50 m breaststroke,50,Male,7,26.67,26067,,Final,Cameron van der Burgh,Cameron_van_der_Burgh,South Africa,1,Africa,1,"Wednesday, July 29, 2009",World Aquatics Championships,"Rome, Italy"
swim439,50 m breaststroke,50,Male,8,26.62,26062,,Semifinal,Adam Peaty,Adam_Peaty,United Kingdom,36,Europe,648,"Monday, August 18, 2014",European Championships,"Berlin, Germany"
swim440,50 m breaststroke,50,Male,8.1,26.62,26062,,Heat,Cameron van der Burgh,Cameron_van_der_Burgh,South Africa,5,Africa,5,"Tuesday, August 4, 2015",World Championships,"Kazan, Russia"
swim441,50 m breaststroke,50,Male,9,26.42,26042,,Semifinal,Adam Peaty,Adam_Peaty,United Kingdom,6,Europe,154,"Tuesday, August 4, 2015",World Championships,"Kazan, Russia"
swim1681,50 m breaststroke,50,Female,WBT,30.95,30095,,En route to final mark,Penelope Heyns,Penelope_Heyns,South Africa,24,Africa,27,"Saturday, August 1, 1998",Goodwill Games,"New York, NY, United States"
swim1682,50 m breaststroke,50,Female,1,30.83,30083,,Time Trial,Penelope Heyns,Penelope_Heyns,South Africa,15,Africa,15,"Sunday, August 29, 1999",Pan Pacific Championships,"Sydney, Australia"
swim1683,50 m breaststroke,50,Female,2,30.57,30057,,Semifinal,Zoe Baker,Zoe_Baker,United Kingdom,3,Europe,133,"Tuesday, July 30, 2002",Commonwealth Games,"Manchester, United Kingdom"
swim1684,50 m breaststroke,50,Female,3,30.45,30045,,Final,Jade Edmistone,Jade_Edmistone,Australia,88,Oceania,89,"Sunday, July 31, 2005",World Championships,"Montreal, Canada"
swim1685,50 m breaststroke,50,Female,4,30.31,30031,,Heat,Jade Edmistone,Jade_Edmistone,Australia,231,Oceania,232,"Monday, January 30, 2006",AUS Nationals & Commonwealth Games Trials,"Melbourne, Australia"
swim1686,50 m breaststroke,50,Female,5,30.23,30023,,Final,Amanda Reason,Amanda_Reason,Canada,1,America,26,"Wednesday, July 8, 2009",CAN World Championship Trials,"Montreal, Canada"
swim1687,50 m breaststroke,50,Female,6,30.09,30009,,Final,Yuliya Yefimova,Yuliya_Yefimova,Russia,9,Europe,407,"Sunday, August 2, 2009",World Championships,"Rome, Italy"
swim1688,50 m breaststroke,50,Female,7,29.95,29095,,Time Trial,Jessica Hardy,Jessica_Hardy,United States,247,America,260,"Thursday, August 6, 2009",US Open Time Trials,"Federal Way, United States"
swim1690,50 m breaststroke,50,Female,9,29.78,29078,,Heat,Yuliya Yefimova,Yuliya_Yefimova,Russia,11,Europe,552,"Saturday, August 3, 2013",World Championships,"Barcelona, Spain"
swim1691,50 m breaststroke,50,Female,10,29.48,29048,,Semifinal,R?ta Meilutyt?,Ruta_Meilutyte,Lithuania,1,Europe,551,"Saturday, August 3, 2013",World Championships,"Barcelona, Spain"
swim1689,50 m breaststroke,50,Female,8,29.8,29008,,En route to final mark,Jessica Hardy,Jessica_Hardy,United States,1002,America,1037,"Friday, August 7, 2009",US Open Time Trials,"Federal Way, United States"
swim561,50 m butterfly,50,Male,1,23.6,23044,,Final,Geoff Huegill,Geoff_Huegill,Australia,83,Oceania,84,"Sunday, May 14, 2000",Australia Championships,"Sydney, Australia"
swim562,50 m butterfly,50,Male,2,23.44,23043,,Semifinal,Geoff Huegill,Geoff_Huegill,Australia,256,Oceania,257,"Friday, July 27, 2001",World Championships,"Fukuoka, Japan"
swim560,50 m butterfly,50,Male,WBT,23.68,23006,,Final,Denis Pankratov,Denis_Pankratov,Russia,12,Europe,573,"Saturday, August 10, 1996",Meet of Champions,"Mulhouse, France"
swim563,50 m butterfly,50,Male,3,23.43,23003,,Final,Matt Welsh,Matt_Welsh,Australia,223,Oceania,224,"Monday, July 21, 2003",World Championships,"Barcelona, Spain"
swim564,50 m butterfly,50,Male,4,23.3,23001,,Final,Ian Crocker,Ian_Crocker,United States,418,America,441,"Sunday, February 29, 2004",Big 12 Time Trials,"Austin, United States"
swim565,50 m butterfly,50,Male,5,23.01,22096,,Semifinal,Roland Schoeman,Roland_Schoeman,South Africa,10,Africa,10,"Sunday, July 24, 2005",World Championships,"Montreal, Canada"
swim566,50 m butterfly,50,Male,6,22.96,22043,,Final,Roland Schoeman,Roland_Schoeman,South Africa,28,Africa,31,"Monday, July 25, 2005",World Championships,"Montreal, Canada"
swim567,50 m butterfly,50,Male,7,22.43,22043,,Semifinal,Rafael MuÒoz,Rafael_MuÒoz,Spain,2,Europe,424,"Sunday, April 5, 2009",Spain Nationals,"M·laga, Spain"
swim1808,50 m butterfly,50,Female,1,26.54,26054,,Final,Inge de Bruijn,Inge_de_Bruijn,Netherlands,112,Europe,707,"Friday, June 18, 1999",Netherlands Championships,"Amersfoort, Netherlands"
swim1809,50 m butterfly,50,Female,2,26.39,26039,,Final,Anna-Karin Kammerling,Anna-Karin_Kammerling,Sweden,13,Europe,230,"Thursday, July 1, 1999",Sweden Championships,"Halmstad, Sweden"
swim1810,50 m butterfly,50,Female,3,26.29,26029,,Final,Anna-Karin Kammerling,Anna-Karin_Kammerling,Sweden,9,Europe,138,"Tuesday, July 27, 1999",European Championships,"Istanbul, Turkey"
swim1811,50 m butterfly,50,Female,4,25.83,25083,,Heat,Inge de Bruijn,Inge_de_Bruijn,Netherlands,69,Europe,473,"Saturday, May 20, 2000",Mare Nostrum,"Monte Carlo, Monaco"
swim1812,50 m butterfly,50,Female,5,25.64,25064,,Heat,Inge de Bruijn,Inge_de_Bruijn,Netherlands,110,Europe,685,"Friday, May 26, 2000",Super Speedo Grand Prix,"Sheffield, United Kingdom"
swim1813,50 m butterfly,50,Female,6,25.57,25057,,Final,Anna-Karin Kammerling,Anna-Karin_Kammerling,Sweden,8,Europe,132,"Tuesday, July 30, 2002",European Championships,"Berlin, Germany"
swim1814,50 m butterfly,50,Female,7,25.46,25046,,Final,Therese Alshammar,Therese_Alshammar,Sweden,2,Europe,33,"Wednesday, June 13, 2007",Mare Nostrum,"Barcelona, Spain"
swim1815,50 m butterfly,50,Female,8,25.33,25033,,Final,Marleen Veldhuis,Marleen_Veldhuis,Netherlands,56,Europe,436,"Sunday, April 19, 2009",Swim Cup Amsterdam,"Amsterdam, Netherlands"
swim1816,50 m butterfly,50,Female,9,25.07,25007,,Semifinal,Therese Alshammar,Therese_Alshammar,Sweden,33,Europe,711,"Friday, July 31, 2009",World Championships,"Rome, Italy"
swim1817,50 m butterfly,50,Female,10,24.43,24043,,Final,Sarah Sjˆstrˆm,Sarah_Sjostrom,Sweden,27,Europe,518,"Saturday, July 5, 2014",Swedish Swimming Championships,"Bor√É¬•s, Sweden"
swim1,50 m freestyle,50,Male,1,00:23.86,23086,,En route to final mark,Jonty Skinner,Jonty_Skinner,South Africa,22,Africa,24,"Saturday, August 14, 1976",AAU Nationals,"Philadelphia, PA, United States"
swim2,50 m freestyle,50,Male,2,00:23.74,23074,,Final,Joe Bottom,Joe_Bottom,United States,372,America,394,"Sunday, July 3, 1977",-,"Etobicoke, Canada"
swim3,50 m freestyle,50,Male,3,00:23.72,23072,,Final,Ron Manganiello,Ron_Manganiello,United States,591,America,618,"Saturday, July 29, 1978",-,"Miami, FL, United States"
swim5,50 m freestyle,50,Male,5,00:23.66,23066,,Final,Chris Cavanaugh,Chris_Cavanaugh,United States,629,America,657,"Saturday, February 2, 1980",International Invitational,"Amersfoort, Netherlands"
swim6,50 m freestyle,50,Male,6,00:23.12,23012,,Heat,Chris Cavanaugh,Chris_Cavanaugh,United States,308,America,326,"Thursday, April 10, 1980",USA Spring Nationals,"Austin, TX, United States"
swim4,50 m freestyle,50,Male,4,00:23.70,23007,,Final,Klaus Steinbach,Klaus_Steinbach,West Germany,11,Europe,626,"Monday, July 23, 1979",-,"Freiburg, West Germany"
swim7,50 m freestyle,50,Male,7,00:22.96,22096,,Heat,Rowdy Gaines,Rowdy_Gaines,United States,309,America,327,"Thursday, April 10, 1980",USA Spring Nationals,"Austin, TX, United States"
swim8,50 m freestyle,50,Male,8,00:22.8,22083,,Heat,Bruce Stahl,Bruce_Stahl,United States,310,America,328,"Thursday, April 10, 1980",USA Spring Nationals,"Austin, TX, United States"
swim9,50 m freestyle,50,Male,8.1,00:22.8,22083,,Heat,Joe Bottom,Joe_Bottom,United States,1052,America,1087,"Friday, August 15, 1980",Hawaiian Invitational,"Honolulu, HI, United States"
swim10,50 m freestyle,50,Male,9,00:22.71,22071,,Final,Joe Bottom,Joe_Bottom,United States,1053,America,1088,"Friday, August 15, 1980",Hawaiian Invitational,"Honolulu, HI, United States"
swim11,50 m freestyle,50,Male,10,00:22.54,22054,,Heat,Robin Leamy,Robin_Leamy,United States,741,America,771,"Saturday, August 15, 1981",USA Nationals,"Brown Deer, WI, United States"
swim12,50 m freestyle,50,Male,11,00:22.52,22052,,Final,Dano Halsall,Dano_Halsall,Switzerland,1,Europe,351,"Sunday, July 21, 1985",SUI Nationals,"Bellinzona, Switzerland"
swim14,50 m freestyle,50,Male,13,00:22.33,22033,,Final,Matt Biondi,Matt_Biondi,United States,201,America,210,"Thursday, June 26, 1986",USA World Championship Trials,"Orlando, FL, United States"
swim15,50 m freestyle,50,Male,13.1,00:22.33,22033,,Final,Matt Biondi,Matt_Biondi,United States,216,America,227,"Thursday, July 30, 1987",USA Nationals & Pan Pacific Trials,"Clovis, CA, United States"
swim16,50 m freestyle,50,Male,14,00:22.32,22032,,Final,Tom Jager,Tom_Jager,United States,300,America,317,"Thursday, August 13, 1987",Pan Pacific Championships,"Brisbane, Australia"
swim17,50 m freestyle,50,Male,15,00:22.23,22023,,Final,Tom Jager,Tom_Jager,United States,934,America,968,"Friday, March 25, 1988",USA Spring Nationals,"Orlando, FL, United States"
swim18,50 m freestyle,50,Male,15.1,00:22.18,22018,,Final,Peter Williams,Peter_Williams,South Africa,17,Africa,17,"Sunday, April 10, 1988",CSCA Invitational,"Indianapolis, IN, United States"
swim19,50 m freestyle,50,Male,16,00:22.14,22014,,Final,Matt Biondi,Matt_Biondi,United States,529,America,555,"Saturday, September 24, 1988",Olympic Games,"Seoul, South Korea"
swim20,50 m freestyle,50,Male,17,00:22.12,22012,,Final,Tom Jager,Tom_Jager,United States,468,America,492,"Sunday, August 20, 1989",Pan Pacific Championships,"Tokyo, Japan"
swim13,50 m freestyle,50,Male,12,00:22.40,22004,,Final,Tom Jager,Tom_Jager,United States,999,America,1033,"Friday, December 6, 1985",USS Invitational,"Austin, TX, United States"
swim21,50 m freestyle,50,Male,18,00:21.98,21098,,Semifinal,Tom Jager,Tom_Jager,United States,563,America,590,"Saturday, March 24, 1990",US Sprint,"Nashville, TN, United States"
